orderID,start_time,lng,lat,street
0048fea9580080e61e8f16eee9e0dab6,2018-05-01 21:13:04,104.08162,30.48943,麓山大道
0049c5962619e5a20ad024c34f158c13,2018-05-01 15:20:22,104.06963,30.50157,二江路一段
004c0b8f2a2cdcbe132de57349da060d,2018-05-01 23:04:05,104.039931,30.514234,双华路
004daa607993014095320afcc1a68974,2018-05-01 20:45:05,104.02424,30.50811,华板路
00509b73b63e8abdd34abc817705d9dd,2018-05-01 19:20:59,104.08118,30.50141,海昌北路
0050eb3a5fd2e2fc4b449ab74c09ee57,2018-05-01 17:17:48,104.08646,30.66108,红星路
005167349b50eb8518252dd678a37ba1,2018-05-01 22:42:38,104.07508,30.47526,g213
005302c51e820a34f0e352d8e71cedea,2018-05-01 15:30:50,104.06065,30.539995,吉辉路
00539151a1e1ec272cfc7e834aa1aa04,2018-05-01 09:36:58,104.07382,30.48741,g213
00542467f68c6b4f719c0482e49e43d3,2018-05-01 12:35:19,104.03939,30.48931,元华路
00564511c6e9fe2a18508efabb047207,2018-05-01 22:30:34,103.95938,30.57856,民航三号路东段
005689995c5e0fcb31999beb8ed5110b,2018-05-01 18:39:55,104.005087,30.45707,正兴路
00572285bf6718116a11a10de511a4ec,2018-05-01 00:38:48,104.07664,30.62511,二环路南二段
00573684685323a17bccb54fbd28549f,2018-05-01 21:01:20,104.03006,30.58031,黄荆路
005911d79d7efd8b13cd97862542b09b,2018-05-01 08:28:59,104.09629,30.46626,东山大道
005a144a0feedc55b2f6d7063d6e5193,2018-05-01 16:45:10,104.05645,30.50471,锦江路二段
005e51d5f6869cf56bbc74ca7c6f4ec0,2018-05-01 19:05:15,104.068873,30.478835,g213
005ff87e5214ff1b58c503e7b454b598,2018-05-01 13:42:19,104.09507,30.46855,东山大道
00604df3e7d8b2dd79067c0c67ea7807,2018-05-01 08:31:10,104.09991,30.50867,蒲东路
0062ca0bdc63599d8132ea1274f02431,2018-05-01 15:54:06,104.07872,30.65796,新半边街
0066ba9e731b44143afb7fe66dee4bbe,2018-05-01 11:05:46,104.05508,30.49192,牧华路
0066f12b52b2d798121d10c54ac60b08,2018-05-01 21:59:15,104.03265,30.45915,正兴路
0067689bc5395f77e2dfe0a62fd2468e,2018-05-01 09:02:33,104.05328,30.50601,锦江路二段
0068709091b6a440c2f6aeac52c9b980,2018-05-01 23:01:53,104.070103,30.491694,牧华路
006978c30a52a9df74624fc795ddee74,2018-05-01 17:37:42,104.043844,30.50269,双华路
006a2ef17bbf163074e721490d4466c1,2018-05-01 17:28:10,104.0708,30.50389,南海路
0072cbbdfc0c7c55fe9d83c739c783d6,2018-05-01 16:37:08,104.07995,30.38918,
0074a16451cdcf3ca9d97c6c9f4ba2f1,2018-05-01 21:32:00,104.04776,30.51188,锦江路三段
0074de2eaf717fd29f8d58e91378df1e,2018-05-01 09:26:55,104.06616,30.52697,滨河路
007526ddd504c334d55c0cbe3886a17d,2018-05-01 23:30:13,104.070104,30.491693,牧华路
007709fcd6c2f440a35fc36bfae322bf,2018-05-01 15:43:48,104.05233,30.49771,牧华路
00786da57ed65fb94980d5e8b09a1036,2018-05-01 10:35:55,104.068509,30.488569,牧华路
007b7731f2a925e85a821e9ca53066f5,2018-05-01 21:05:47,104.0604,30.51165,正西街
007c2a63755e315651420abf9433907d,2018-05-01 21:25:35,104.06999,30.504490000000004,二江路
007c915120b4f3038b3fb36e8037d0dc,2018-05-01 15:42:06,104.05328,30.50601,锦江路二段
007e515b2e7249bf1b892a9928f7151f,2018-05-01 16:59:19,104.07082,30.502740000000006,南湖路
007eb2c9c1b98a038e0c6d51dfbdd501,2018-05-01 16:24:54,104.06917,30.48139,g213
007f0c2ed1a4f2e1e169ffc34222672a,2018-05-01 16:09:46,104.05176,30.48644,牧华路
0082aa5062e92368b5c9f2f43e3fa872,2018-05-01 12:48:46,104.05085,30.506190000000004,锦江路
0082b1f1080da27de0ae97ff8b76f893,2018-05-01 08:59:02,103.97715,30.4758,联检路
00861bd49dbed03f18398500714619b4,2018-05-01 11:04:14,103.98928,30.549290000000006,空港一路一段
0086895182c5700d6d438fa682642fec,2018-05-01 13:25:24,104.08934,30.49051,麓山大道
0087ba29c314ff094b895ca2ca9ade66,2018-05-01 16:17:27,104.05682,30.507240000000003,顺河街
0088ce7c983a511d1ff14db2cdc77dcb,2018-05-01 17:47:11,103.97906,30.49838,牧华路
0089f0c3b43b37a7fcf9f6a6905dfc3b,2018-05-01 17:35:03,104.07972,30.52635,天府大道南段
008a07123ff05edaab9073b637571f47,2018-05-01 18:01:50,104.05874,30.50972,顺河街
008d138d4616eea8a3e732d9576a6d07,2018-05-01 12:52:20,104.070152,30.501891,南湖路
008d5856338b5e457728ee0c3e568a6e,2018-05-01 07:47:26,104.114223,30.393427000000006,
008d9fe9eff2a91adaca2f65b169c08e,2018-05-01 11:43:33,104.07185,30.51053,华阳大道
00916eb64549e25564190e062fe3b1b6,2018-05-01 23:09:21,104.052202,30.49265,牧华路
0094e545cb7374b4ad9f8cd93e54a7ca,2018-05-01 15:19:13,104.0697,30.51651,龙灯山路
00966cfc7c83988a4d66d47d47995f1b,2018-05-01 11:28:40,103.97136,30.53449,黄甲大道双华段
00966fcb1560d4d927579b39d98e9f17,2018-05-01 11:56:07,104.0375,30.48311,元华路
0097deb322d1da04fb8cc9a64adf46e3,2018-05-01 06:55:16,104.048632,30.511942,锦江路三段
009867b55e9671a32c4d015c322de82a,2018-05-01 13:06:01,104.06277,30.47957,g213
009b1765e62cf69555ddc0ccb0acaaef,2018-05-01 00:52:24,104.0483,30.56019,盛治街
009cb5a9c8ecbebef46f45c4ec7b18bf,2018-05-01 20:26:46,104.07118,30.4913,牧华路
009e61c70ca2179d92e02efae05c434b,2018-05-01 17:48:20,104.01948,30.49059,牧华路
009f29ca64cd7c75190b28089819024b,2018-05-01 17:01:00,104.06626,30.50081,府河路
00a04e9da123089691bded710493165d,2018-05-01 19:41:38,104.072,30.61488,火车南站西路
00a08a077d1df2d3c6fb01d24dd7a4ee,2018-05-01 11:35:45,104.077444,30.500898,天府大道
00a36337f6d2b60d5a7ea85404931773,2018-05-01 17:19:57,104.044961,30.578169,成都绕城高速公路
00a78e6c84dd697300f667d14e0998c8,2018-05-01 21:17:43,103.99438,30.48215,湾河街
00aa565eb76c04075171d3de613d7387,2018-05-01 18:10:44,104.05624,30.52794,滨河路二段
00aac9e273e5346f978f0103fcb8e4b0,2018-05-01 18:42:44,103.92973,30.55921,新鸿路
00ad759d0897815a75b6bb8f0ec9dbec,2018-05-01 22:18:11,104.03481,30.48852,元华路
00adc12a88cbde474b48e001f03f1109,2018-05-01 18:16:55,104.06999,30.504490000000004,二江路
00aef0d9de51725bc86c688cf64f1883,2018-05-01 18:37:57,104.01622,30.51733,黄龙大道一段
00b02d3886506fd395e59c443e3d0e30,2018-05-01 19:00:12,104.06331,30.50581,府河路
00b205280c2fdd8f60df6fc80a936810,2018-05-01 15:04:50,104.07626,30.491090000000003,g213
00b2e8b79e7391e09eb1c2b749f33f06,2018-05-01 12:18:20,104.03513,30.45398,正兴路
00b31a182ff512461b4f69129f9b50bb,2018-05-01 17:46:25,103.97715,30.4758,联检路
00b39345c4ae0e81cf9a768cd3c582c2,2018-05-01 15:06:39,104.00541,30.54886,文星正街
00b3cf6f42a6e3d27ed8fd7b0cdeb454,2018-05-01 18:34:39,104.1136,30.55324,张家寺路
00b3f472cae27fdbbe119e2b10082324,2018-05-01 00:07:24,104.058601,30.509853000000003,顺河街
00b53641d10db47129b4c9ceaccda127,2018-05-01 13:02:25,104.03545,30.45376,正兴路
00b69156098ee36555851c4200f2b54b,2018-05-01 14:22:32,104.03727,30.482290000000006,元华路
00b8253bedebcffd8cc67f55a9bee812,2018-05-01 10:27:34,104.072055,30.547487,天府四街
00b951f23209bf95addad03e72fdf8a6,2018-05-01 13:53:58,104.08069,30.49093,麓山大道
00ba67e48905a28285b1040d2655eafa,2018-05-01 05:34:09,104.07341,30.53837,天府大道
00bc1f22ffe087b5fdda9d61421971a2,2018-05-01 21:02:25,104.058,30.50294,府河路
00bcbaf9caf113dbeb818b62a6cd71b1,2018-05-01 18:47:48,104.071605,30.656183,人民南路
00bcd7436d0ecbd93c42d70579bed165,2018-05-01 18:07:45,104.07676,30.61835,长寿路
00bd6d7856339e382b65e593fbe46f69,2018-05-01 12:13:57,104.049139,30.505924,锦江路二段
00bdaff2efec03b3920907a41bbd23aa,2018-05-01 14:42:08,104.08858,30.39009,
00bea5fc06b2aba509206ec378b00a2f,2018-05-01 18:31:00,104.04616,30.54181,天府四街
00bfcaa04a41ad24653e0111b293cabe,2018-05-01 19:09:31,104.04335,30.54915,天府四街
00c0c86e195341bbea24e0ba503a588b,2018-05-01 18:47:25,104.03377,30.49373,牧华路
00c1aaeb98d775700026ff71c870642b,2018-05-01 17:11:01,104.0375,30.48312,元华路
00c278d3803b2ea03620d36576b1c3c6,2018-05-01 16:13:39,103.9266,30.59776,洪江路
00c28484da2831917e1406ae3d70a172,2018-05-01 22:41:00,104.04792,30.54227,天府四街
00c45e833ecc550f35732082c12383be,2018-05-01 15:28:30,104.06252,30.496393,府河路
00c666e64a5c040b3a3041360d52bf21,2018-05-01 10:19:57,104.06298,30.51113,正东上街
00c68d73037f56d783bc7d73407e3910,2018-05-01 17:57:48,104.06885,30.50475,二江路
00c9650a41d6bcff622b2164da9cc48c,2018-05-01 17:36:23,104.02049,30.49531,牧华路
00c98f43b48bd5cf64ad096f73d065ca,2018-05-01 19:46:15,104.0752,30.4998,老成仁路
00cb062406a7e9d67c74e2ca45fd5496,2018-05-01 17:35:05,103.98837,30.48716,湾河街
00cbd4b4760aad63c44a9b97c81eb251,2018-05-01 16:07:09,103.89815,30.50765,大件南段
00cc98e9acaa1cdeb31d5083463676dd,2018-05-01 21:12:12,104.06535,30.50832,正东中街
00d2dc8d842a207b5c1a2aa56fbdffde,2018-05-01 00:10:20,104.066175,30.50767,正东中街
00d39191543098b13b909df445af3acc,2018-05-01 00:04:59,103.984683,30.662076000000006,武青北路
00d6118fe62b0b0832e2a936a0f01156,2018-05-01 21:53:48,104.03377,30.49373,牧华路
00d783335861406b5f341dc7a10de9d5,2018-05-01 18:39:40,104.0523,30.497290000000003,牧华路
00da1e62da4799dce64adc7afc1ece04,2018-05-01 16:41:08,104.03864,30.48837,元华路
00dd75e934e563485809e049571aa940,2018-05-01 21:10:01,104.15148,30.62808,东三环路五段
00de14c37cb59466dc093c7c446bf53a,2018-05-01 18:09:04,104.07399,30.48738,g213
00df3f236a1d7cf43c4df8e4a48c1f53,2018-05-01 17:42:47,104.06179,30.52236,菜蔬一街
00dff4b89510dc72ca680cd0666fa826,2018-05-01 11:17:21,104.11019,30.48913,麓山大道
00dff6c5703cda50c527793f1dcbe1bd,2018-05-01 21:25:37,104.06999,30.504490000000004,二江路
00e00f0a9fb63c92b042c19207c96219,2018-05-01 13:41:20,104.067058,30.604889,益州大道
00e1ea7f860eab5eace76752430f98c7,2018-05-01 20:18:31,104.05656,30.53111,华府大道
00e3c3068bb68cc55572ada91567f2d1,2018-05-01 21:52:09,104.05685,30.51776,滨河路
00e6006986e8f7432e6663a0ecf78758,2018-05-01 14:44:40,104.0675,30.48861,牧华路
00e68dfde0b3100c335cad7aa03f8f86,2018-05-01 16:26:49,104.05849,30.50956,顺河街
00e69b6249f5fae56d54b21896007f84,2018-05-01 18:12:38,104.0586,30.504340000000006,府河路
00e81c756b404cec3fb56f06c5b3d8aa,2018-05-01 14:04:09,104.05976,30.540190000000006,吉辉路
00e94453d3b695a216a75164871e4f86,2018-05-01 23:54:12,104.053598,30.505736,锦江路二段
00ed4316b4fe1b38f24d261d53519bc4,2018-05-01 19:59:47,104.05512,30.5055,锦江路二段
00ed8fe0d7b334ac2c3f67b0089f9769,2018-05-01 18:11:57,104.068872,30.478836,g213
00edb83ca89af1817de3f1a05fc42ec1,2018-05-01 00:38:27,104.13219,30.606790000000004,龙兴大道
00efa4bb4eb9c12a0224706acf503bda,2018-05-01 18:52:15,104.08119,30.50103,海昌北路
00f1063c7c35242cd1b7fe1c46f7795c,2018-05-01 15:40:12,104.11014,30.49198,万安路
00f1c880c428dfde878a4e0cf7cda609,2018-05-01 17:36:02,103.99845,30.48696,藕塘新街
00f3e3dac364476d3373bb06a44e90ab,2018-05-01 23:31:16,104.10835,30.4881,麓山大道
00f47bf828e251e30b5837b3fe21ce5c,2018-05-01 16:52:30,104.05247,30.497366,牧华路
00f4e189a056372e052641f86db02eaf,2018-05-01 09:45:08,104.07898,30.67268,白丝街
00f6d71106e455d5b478957c839b163e,2018-05-01 21:43:09,104.07195,30.46732,
00f799f7f2213501ec5d3bc0b356d295,2018-05-01 06:19:32,104.05459,30.510590000000004,顺河街
00f7c0ac52b7d50076c048d422e2a470,2018-05-01 15:30:36,104.06587,30.5046,南海路
00f871e816976c1f560ff98977c618f3,2018-05-01 11:04:48,104.09785,30.48203,
00f8a22eecedd59eac238dd71c6bfcac,2018-05-01 14:03:43,104.14505,30.62868,龙门山路
00f93800db31d8ef62d8509f21dce2b5,2018-05-01 17:06:58,104.06749,30.48877,牧华路
00f9940bde9dbe1654972333e1d701ff,2018-05-01 21:46:31,104.03159,30.63846,佳灵路
00faff4e5f6fb1edc0ae232b3b0e27ae,2018-05-01 15:12:32,104.05636,30.50664,顺河街
00fb02a4a3db33cf1b4d07cb5bf32670,2018-05-01 16:30:30,104.0287,30.52038,双华路
00fce3aa909accd319c521c567591b03,2018-05-01 15:15:14,104.05289,30.51508,协和上街
00fe418421c1551961e81e83f02d9607,2018-05-01 14:24:51,104.08834,30.54948,迎江路
00fea05173cd35aa0347cf8caced5077,2018-05-01 23:16:14,104.06974,30.5151,富民路
00ff1c96655d2f8f3232312fb37f833e,2018-05-01 15:27:56,104.034643,30.520077,双华路
00ff924977cada38447a04ddce1883fc,2018-05-01 15:38:48,104.07605,30.50916,天府大道
01011ee11c9b891868a98d7f8c0ad235,2018-05-01 09:28:59,104.05192,30.50615,锦江路
0103196f46d6d11ea08fcffdf8f88ccf,2018-05-01 22:23:05,103.97331,30.56736,拉萨路
0103ab26f6a6b26f866498413d12683a,2018-05-01 20:53:42,104.04436,30.51236,双华路
0104ae6526d06ac7fdeed601e66e8561,2018-05-01 09:55:29,103.99966,30.48,华彭路
0105b9dd8db947e623ebb870eed59223,2018-05-01 23:36:56,104.09501,30.61462,萃锦西路
0105d7540e7ffdad70788b8770bab2d5,2018-05-01 11:38:39,104.078505,30.491395,g213
0106fc1146ee3b2099e24936cd62c6fe,2018-05-01 11:25:07,104.07166,30.50361,南海路
0107b77ec9ba8ee056ee6ced310313ef,2018-05-01 10:42:55,104.07164,30.5031,南海路
0107fe4cad0d1be6c835879bb38088e7,2018-05-01 19:33:49,104.06979,30.513820000000006,长江东二横街
010952c311d809ed533873e56c0acd90,2018-05-01 15:58:02,104.06171,30.49747,府河路
01098f48d4052e1ecdddb14d4daa2f6c,2018-05-01 10:54:18,104.05671,30.5071,顺河街
010a3757a456c0a434afb82301a35071,2018-05-01 18:14:33,104.04646,30.55805,富华北路
010a7bcd5ce23d2858e9778fcd0ee47f,2018-05-01 17:41:17,104.02149,30.45962,中彭路
010b92fdea52e0e0ca5ce65f3bf50101,2018-05-01 13:16:22,103.95433,30.38208,xa27
010c70c17b0991d99781a72ee5ed2378,2018-05-01 07:16:01,104.13808,30.47483,麓山大道
010c742a9cb2801fcb4d4dabf53bf7e4,2018-05-01 20:47:18,104.05653,30.49062,牧华路
010d9229f27c75774c21adfd5b14e1ee,2018-05-01 19:47:05,104.0675,30.48859,牧华路
010e03d8ee3e5912be928c9c3552ec78,2018-05-01 17:27:03,104.00325,30.671440000000004,玉宇路
010f953dec75228f878d8628e1e80705,2018-05-01 20:24:07,104.05165,30.49128,牧华路
0110ff4ca277ed4a6e91a14af00443e1,2018-05-01 04:19:23,104.06984,30.52729,新希望大道
01123b68e9dedb7a8a7eff56c5a8cdbb,2018-05-01 22:57:14,104.0526,30.52076,和平一街
011327361d822234398b15c87d593df5,2018-05-01 14:00:15,104.1818,30.4866,麓山大道
011560a235d631b77f8f27f8483feffe,2018-05-01 10:26:11,104.01658,30.516990000000003,黄龙大道一段
0115c251c1d651f4c3982ab396a7b6de,2018-05-01 07:33:23,104.02669,30.4927,华府大道
0116dcffb78af4823856d1f93bb46f90,2018-05-01 16:32:10,104.07069,30.516842,龙灯山路
0117199a2e5f272838672f7d9598ebdb,2018-05-01 11:07:20,104.05207,30.52659,元华路
011955f79de849e12c517684330c4017,2018-05-01 18:31:18,104.09734,30.478,
011b8989e0a723d9793085029e74dadd,2018-05-01 20:40:17,104.05904,30.54222,吉辉路
01206511d3f42300a90273c82961b1b6,2018-05-01 22:25:54,103.91112,30.56823,金河路
0121036f3b6cf35bc181eef3ef2339fd,2018-05-01 10:39:50,104.06678,30.50674,正东中街
0122ec0cfef1a07fab8696e3370a6008,2018-05-01 09:01:03,104.0567,30.50679,顺河街
01238043db5b19a70a5652fbf269ae35,2018-05-01 17:07:26,104.075584,30.520483,天府大道
0126c9660f18477661bfbdc1f5fdaed9,2018-05-01 15:29:41,104.06999,30.50438,二江路
012865d05276da65f33a857f948d6aa6,2018-05-01 11:33:50,104.03489,30.55779,昆华路
0129839b2ef3bdd23ab78ff378ea0755,2018-05-01 13:07:41,104.07853,30.52403,天府大道南段
012a6d370dca2a985e6fa6d3741476c0,2018-05-01 17:01:24,104.0483,30.56019,盛治街
012b0abc64bb5d5a3199d23e046e44e4,2018-05-01 16:32:39,104.06872,30.49133,牧华路
012cc8a79ff2c37f57a7f4120fe2930f,2018-05-01 20:32:58,104.06245,30.50535,府河路一段
012cd893882886a9470dde732db1e8bd,2018-05-01 11:01:34,104.070816,30.49312,牧华路
012cddd7d87985b7dad206e2826f6fa3,2018-05-01 20:49:05,104.07261,30.49141,牧华路
012d6737600b122e6fa2d33fbc7233ca,2018-05-01 19:10:34,104.05489,30.4921,牧华路
012e7a76a43ff54ff1af0f72921ca54d,2018-05-01 14:39:49,104.07901,30.52903,会龙大道
012f4db669af8a5f4afe0e176d1820a8,2018-05-01 10:59:31,103.99648,30.49396,湾河西街
01350541c989bff72adf7aeee4a04d08,2018-05-01 04:49:19,104.0526,30.52934,元华路
01368c34bbd8fcd747cead03a10db40e,2018-05-01 15:49:02,104.08114,30.52125,天府大道南段
0136faa4a82c687ff5d1610e4e413b99,2018-05-01 13:30:23,104.04163,30.49873,双华路
013750adc52a141a899f5371d1e6accf,2018-05-01 12:06:58,104.05177,30.4284,g213
01393410218223b6003ceee5a52e1f84,2018-05-01 14:29:38,104.04624,30.44498,广东街
013b285995615773bba5c5cceeee6f0c,2018-05-01 13:22:03,104.05443,30.4882,牧华路
013d2d79a296ce4282b85de84b218542,2018-05-01 18:17:43,104.09033,30.54773,迎江路
013dff87db662878e2c655cd3bb385aa,2018-05-01 15:10:53,104.07261,30.49141,牧华路
013e6850bf7f45730597145d30a1099b,2018-05-01 17:53:11,104.07358,30.49455,府河路
013ef55f43a5610c2c17c458c47c271a,2018-05-01 13:08:59,104.03647,30.45865,云龙路
013f018bdc110a74478f668d8da44697,2018-05-01 18:09:11,104.04646,30.43411,
013ff650d9b1856410cfa64b83c0f084,2018-05-01 22:35:54,104.04487,30.54672,天府四街
01418bc0abcdea171a9855bf1e905c5c,2018-05-01 15:25:20,104.05591,30.50605,顺河街
014210d83fffef4d222c5a8c0dd4d029,2018-05-01 22:11:23,103.993152,30.488331,湾河街
014293411f963f4cef51890d9d6598c7,2018-05-01 01:22:13,104.06824,30.4956,府河路三段
0146371f00f569eae765867a4e29e05a,2018-05-01 08:45:36,104.04394,30.55668,德赛三街
01466f9601436945c809d67bdbee355a,2018-05-01 19:41:37,104.06974,30.5151,富民路
014805e4a719d34ac93d272167d28b10,2018-05-01 14:55:13,104.16559,30.62374,惠王陵东路
0148f9fcca712113b852ecfa05cdbaf8,2018-05-01 10:18:08,104.06979,30.51381,长江东二街
0149353114886fd9c927dd45278f7a45,2018-05-01 10:03:00,103.9917,30.4841,湾河街
0149bd622531cb4c0b3a41a6c800cb4d,2018-05-01 18:37:22,104.08976,30.48545,麓山大道
014ae4f83a581d63a1dfa5975cc2a199,2018-05-01 08:51:24,104.0375,30.48311,元华路
014ffa188adb3264c779d269cec8d6c2,2018-05-01 07:53:47,104.04312,30.504040000000003,双华路
01509cf123a05e46e3daba94b5e1d2e6,2018-05-01 19:22:14,104.05646,30.556755,德赛二街
0154c24bbb69b633580b25268f1a2b4d,2018-05-01 17:38:39,103.96927,30.50675,牧华路
01553c71097153dae5d7d17281dd8a77,2018-05-01 09:27:47,104.00733,30.43798,
01553d04fb766c540f2c47d2f5fb9071,2018-05-01 08:12:22,104.068841,30.488243,牧华路
0155bccb9f2e7f4ccdf18b3dff5098cf,2018-05-01 20:50:05,103.95938,30.57856,民航三号路东段
0156f438c618cd056f83eaa65783f746,2018-05-01 16:11:50,104.04254,30.51641,双华路
01599445541e49da26389f7336260152,2018-05-01 20:16:16,104.04844,30.63634,肖家河西二巷
015a32443210a47ee733150b7fd7b71d,2018-05-01 22:26:19,104.07331,30.51053,华阳大道
015bc9d3bcec9ef867155a2bf7723b7c,2018-05-01 15:03:14,104.07105,30.49665,府河路三段
015d9917170a53c549affe5b520ec07e,2018-05-01 14:24:47,104.05516,30.52683,滨河路二段
015dd01e06ae09b61189535ef227d95a,2018-05-01 14:19:25,104.05536,30.52,滨河路二段
015def711ce7c48dad868e39145d62c5,2018-05-01 20:01:42,103.8848,30.484990000000003,大件南段
015e87cff3db68bb870bd54eabbc2a5e,2018-05-01 20:56:17,104.05208,30.50607,锦江路
015f883ad1d51d16f87c0c5d39f22a54,2018-05-01 19:10:53,104.110891,30.489913,万安路
015fd12c8d7542550d6a1f343c8ea214,2018-05-01 09:07:24,104.02267,30.500082,华板路
0160678e56fd5dcf0144a35716e602ca,2018-05-01 20:09:42,104.0704,30.49107,牧华路
016220dfde5bf13463472b00b6221ca0,2018-05-01 17:36:27,103.98276,30.42452,长安街
0165907f517bf9dd72223810ca6a97fe,2018-05-01 16:07:33,104.06819,30.509970000000006,广都上街
0166bc586df4a51aa508270b0d05dc5c,2018-05-01 22:33:57,104.05824,30.509090000000004,顺河街
0166e7ed75f4b0dc357de2c8f49c6248,2018-05-01 13:28:09,103.99951,30.47935,华彭路
